recall_id,clause_id,clause_text,rephrased_text
5f4560c565e28d13e5dd5d56,8,They found her scarf only.,All they discovered was her neckwear.
5f4560c565e28d13e5dd5d56,9,They found the girl at the police station,"Ultimately, the young woman was located at the precinct"
5f4560c565e28d13e5dd5d56,10,busy reading a book.,engrossed in perusing a tome.
5f4560c565e28d13e5dd5d56,11,The deputy officer told the rookie to stay away,The second-in-command warned the novice officer to maintain distance
5f4560c565e28d13e5dd5d56,12,from the daughter of the chief officer.,from the superior's offspring.
5f588f227723ca000cc5e08f,1,The story is about a Rockie officer,"This tale centers on a rookie officer,"
5f588f227723ca000cc5e08f,2,"whose chief was a veteran,","under the command of an experienced leader,"
5f588f227723ca000cc5e08f,3,The chief was popular,"The leader enjoyed widespread popularity,"
5f588f227723ca000cc5e08f,4,and a notorious criminal.,and was known as a formidable outlaw.
5f588f227723ca000cc5e08f,5,The chief had a daughter,"This leader had a daughter,"
5f588f227723ca000cc5e08f,6,who was a gym enthusiast,"who was an avid fitness aficionado,"
5f588f227723ca000cc5e08f,7,and the boyfriend referred to her as a chatterbox.,and her boyfriend affectionately called her a gabfest.
5f588f227723ca000cc5e08f,8,The girl wrote a note,"The young woman penned a message,"
5f588f227723ca000cc5e08f,9,saying she was leaving,"declaring her intention to depart,"
5f588f227723ca000cc5e08f,10,because she was tired of her father scowling about her boyfriend Rockie.,owing to her weariness of her father's constant grimaces regarding her rookie beau.
5f588f227723ca000cc5e08f,11,The Rockie took a transfer,"The rookie opted for reassignment,"
5f588f227723ca000cc5e08f,12,because he was scared of the chief.,fearing the wrath of the seasoned chief.
5f588f227723ca000cc5e08f,13,That was the end of his Rockie years.,Thus concluded his tenure as a rookie.
5f58ad6414fd6902d237d3f3,1,Guy worked as a rookie in the police force.,Guy served as a novice officer in the law enforcement agency.
5f58ad6414fd6902d237d3f3,2,The relationship with my boss was challenging.,My rapport with the supervisor was quite difficult.
5f58ad6414fd6902d237d3f3,3,He had a daughter.,He was the father of a girl.
5f58ad6414fd6902d237d3f3,4,I think she had a crush on me.,I believe she developed a fondness for me.
5f58ad6414fd6902d237d3f3,5,She wanted us to run away together.,She desired for us to elope.
5f58ad6414fd6902d237d3f3,6,She was not my type at all.,She absolutely wasn't my preferred choice.
5f58ad6414fd6902d237d3f3,7,One day the boss found out.,"Eventually, her father became aware."
5f58ad6414fd6902d237d3f3,8,He scolded her.,He reprimanded her.
5f58ad6414fd6902d237d3f3,9,She said he always did this.,She claimed it was his usual behavior.
5f58ad6414fd6902d237d3f3,10,She then ran away.,"Afterward, she took off."
5f58ad6414fd6902d237d3f3,11,The boss was frantic.,Her father was in a state of panic.
5f58ad6414fd6902d237d3f3,12,We looked for her.,We embarked on a search for her.
5f58ad6414fd6902d237d3f3,13,We could not find her.,Our efforts to locate her were in vain.
5f58ad6414fd6902d237d3f3,14,"When we got back to the police station, she was sitting in a chair.","Upon our return to the precinct, we found her seated in a chair."
5f58ad6414fd6902d237d3f3,15,She was unharmed.,She had not been harmed.
5f58ad6414fd6902d237d3f3,16,I was told by a colleague that I should ask for a transfer.,A workmate suggested I request a departmental transfer.
5f58ad6414fd6902d237d3f3,17,"The ""boss never forgets"".",The phrase 'the boss never forgets' was mentioned.
5f58ad6414fd6902d237d3f3,18,He did this.,He was responsible for it.
5f58ad6414fd6902d237d3f3,19,He was transferred.,A transfer was his fate.
5f58ad6414fd6902d237d3f3,20,That was his rookie year.,That marked the end of his inaugural year on the force.
5f58c945b5424a055aad846b,1,Rookie in police force.,Newcomer to the police department.
5f58c945b5424a055aad846b,2,Leader was a veteran,The chief was experienced
5f58c945b5424a055aad846b,3,and had been awarded for bravery.,and had received recognition for his courage.
5f58c945b5424a055aad846b,4,He has a daughter,He is a father to a girl
5f58c945b5424a055aad846b,5,who was impressed by my fitness.,who took notice of my physical condition.
5f58c945b5424a055aad846b,6,She went missing,She disappeared
5f58c945b5424a055aad846b,7,I was strategizing.,While I was devising a plan.
5f58c945b5424a055aad846b,8,Looked everywhere,Searched high and low
5f58c945b5424a055aad846b,9,and where her scarf was.,including the location of her lost scarf.
5f58c945b5424a055aad846b,10,Going to call the police,Was about to contact law enforcement
5f58c945b5424a055aad846b,11,but found her back at the police station reading a book.,only to discover her at the station engrossed in a novel.
5f58c945b5424a055aad846b,12,Other police officer advised me to leave,A fellow officer suggested I depart
5f58c945b5424a055aad846b,13,as the old man never forgot anything.,since the senior officer had a flawless memory.
5f58c945b5424a055aad846b,14,She that's what I did - leave,So that's precisely what I did - departed
5f58c945b5424a055aad846b,15,and it was the end of my rookie year.,marking the conclusion of my initial year on the force.
5f67ae1b22c41c0e44275dc2,1,"Back in my rookie year on the police force,","During my initial year with the law enforcement team,"
5f67ae1b22c41c0e44275dc2,2,my Chief had a daughter who was quite fond of me.,the Chief's daughter took quite a liking to me.
5f67ae1b22c41c0e44275dc2,3,I was young and a fitness enthusiast.,"Back then, I was youthful and passionate about staying fit."
5f67ae1b22c41c0e44275dc2,4,She liked me.,She was attracted to me.
5f67ae1b22c41c0e44275dc2,5,But I didn't like her.,"However, I wasn't attracted to her."
5f67ae1b22c41c0e44275dc2,6,And I though she was cute.,And I thought she was attractive.
5f67ae1b22c41c0e44275dc2,7,But when she opened her mouth it was ruined.,"Yet, her charm vanished the moment she spoke."
5f67ae1b22c41c0e44275dc2,8,She was a chatterbox.,She wouldn't stop talking.
5f67ae1b22c41c0e44275dc2,9,I told her I was not interested.,I made it clear that I wasn't interested.
5f67ae1b22c41c0e44275dc2,10,One day my Chief Mitchell came to me,"One time, Chief Mitchell approached me"
5f67ae1b22c41c0e44275dc2,11,and said his daughter had run away.,and informed me his daughter had disappeared.
5f67ae1b22c41c0e44275dc2,12,"I told him ""we will go look for her","I assured him, ""Let's search for her"
5f67ae1b22c41c0e44275dc2,13,"and then we will decide what to do.""","and then we'll figure out our next steps."""
5f67ae1b22c41c0e44275dc2,14,I was bargaining.,I was negotiating.
5f67ae1b22c41c0e44275dc2,15,We went to the park where they had found her scarf.,We headed to the park where her scarf had been discovered.
5f67ae1b22c41c0e44275dc2,16,We looked all around but could not find her.,"Despite searching high and low, she was nowhere to be found."
5f67ae1b22c41c0e44275dc2,17,Then we went to the police station,"Next, we proceeded to the police department"
5f67ae1b22c41c0e44275dc2,18,and there she was reading a book.,"and found her there, engrossed in a book."
5f67ae1b22c41c0e44275dc2,19,She hadn't run away at all.,"Turns out, she hadn't actually gone missing."
5f67ae1b22c41c0e44275dc2,20,But - nevertheless- i was told to transfer to a new job,"Yet, in the end, I was instructed to switch to another position"
5f67ae1b22c41c0e44275dc2,21,because that old man never forgets anything.,since the old man held onto every memory.
5f702dfd68dfbf000da79ada,1,"Back in the day when he was in the police force,","In the times when he served as a police officer,"
5f702dfd68dfbf000da79ada,2,"during his rookie year,","in his initial year on the job,"
5f702dfd68dfbf000da79ada,3,he tried to explain an incident,he attempted to describe a situation
5f702dfd68dfbf000da79ada,4,about locating a charming and missing lady,"regarding the search for an enchanting woman who had disappeared,"
5f702dfd68dfbf000da79ada,5,through a scarf,"using a scarf as a clue,"
5f702dfd68dfbf000da79ada,6,that was probably by the river.,which was likely found near the river.
5f7ca372a8afc510abbbe99b,1,A girl ran away.,A young girl fled.
5f7ca372a8afc510abbbe99b,2,A man was angry with the narrator about it.,A man harbored anger towards the storyteller over this incident.
5f7ca372a8afc510abbbe99b,3,"The narrator offered to look for her with him,","The storyteller proposed searching for her together with the man,"
5f7ca372a8afc510abbbe99b,4,they only found her scarf near a park.,but they only stumbled upon her scarf adjacent to a park.
5f7ca372a8afc510abbbe99b,5,They went to the police station,They proceeded to the police precinct
5f7ca372a8afc510abbbe99b,6,and she was there.,where she was already present.
5f7ca372a8afc510abbbe99b,7,The policeman there told him to transfer,An officer there advised him to request a transfer
5f7ca372a8afc510abbbe99b,8,because the man 'never forgets something once he gets it in his head',"on the grounds that 'once the man fixates on something, he never lets it go'"
5f7ca372a8afc510abbbe99b,9,so he did transfer,"thus, he requested a transfer"
5f7ca372a8afc510abbbe99b,10,and that was the end of his rookie year.,marking the conclusion of his initial year on the job.
5f86ebc47c32d005ad582abd,1,"There was a Policeman,","A member of the police force existed,"
5f86ebc47c32d005ad582abd,2,a good one,"who was commendable in his duties,"
5f86ebc47c32d005ad582abd,3,but he hadn't won a medal or award for bravery.,yet he had never received a decoration or commendation for valor.
5f86ebc47c32d005ad582abd,4,HE had a daughter,"This officer had a progeny,"
5f86ebc47c32d005ad582abd,5,whom the writer really liked.,a young woman the author held in high esteem.
5f86ebc47c32d005ad582abd,6,"She was witty, intelligent and beautiful (or words to that effect).","She possessed a sharp wit, high intelligence, and striking beauty (to use similar expressions)."
5f86ebc47c32d005ad582abd,7,The Policeman didn't want the writer to be friends,The lawman was opposed to the idea of the author befriending
5f86ebc47c32d005ad582abd,8,or have a relationship with the daughter.,or entering into a romantic involvement with his offspring.
5f86ebc47c32d005ad582abd,9,She went missing one day.,"One day, she became unaccounted for."
5f86ebc47c32d005ad582abd,10,The writer proposed he would look for her.,The author offered to embark on a search for her.
5f86ebc47c32d005ad582abd,11,Maybe the Policeman went too.,Perhaps the officer joined the search as well.
5f86ebc47c32d005ad582abd,12,They found a scarf belonging to her,"They stumbled upon a piece of her attire, a scarf,"
5f86ebc47c32d005ad582abd,13,and I can't remember if they actually found her.,and it's unclear to me whether they ever located her.
5f86ebc47c32d005ad582abd,14,My memory is worse than I thought.,My recollection is failing me more than I realized.
5f9e93bb62e24043c32378d7,1,"Back in the days when I was a rookie in the police force,","During my early years as a novice officer in the law enforcement agency,"
5f9e93bb62e24043c32378d7,2,the Chief was a veteran.,our Commander was an experienced hand.
5f9e93bb62e24043c32378d7,3,He had caught a notorious criminal or had been awarded for bravery.,He was renowned for apprehending a high-profile outlaw or receiving commendations for his courage.
5f9e93bb62e24043c32378d7,4,But he had a young daughter.,"However, he was the father of a young girl."
5f9e93bb62e24043c32378d7,5,And in those days I was a fitness enthusiast,"At that time, I was quite devoted to physical fitness"
5f9e93bb62e24043c32378d7,6,"and it seemed she was trying to impress me,","and apparently, she seemed to want to make an impression on me,"
5f9e93bb62e24043c32378d7,7,I had never observed it.,though I had never really noticed.
5f9e93bb62e24043c32378d7,8,Truth is I wasn't very fond of them because they were.,"Honestly, I didn't have much affection for them, simply because they were."
5f9e93bb62e24043c32378d7,9,She was a charming girl until she started to speak.,The girl was delightful until she began talking.
5f9e93bb62e24043c32378d7,10,She was a chatterbox.,She could talk your ear off.
5f9e93bb62e24043c32378d7,11,And could she talk.,And talk she did.
5f9e93bb62e24043c32378d7,12,"Then she left a message one day saying that she was going to run away,","One day, she left a note declaring her intention to elope,"
5f9e93bb62e24043c32378d7,13,because she was unhappy about me.,as she was discontented with me.
5f9e93bb62e24043c32378d7,14,He arrived at my apartment.,He showed up at my residence.
5f9e93bb62e24043c32378d7,15,A big intimidating look on his face.,His expression was stern and daunting.
5f9e93bb62e24043c32378d7,16,I managed to calm him down,I succeeded in pacifying him
5f9e93bb62e24043c32378d7,17,"and suggested that ""we'll search for her and if we can't locate her well you can do whatever you think is needed""","and proposed that ""we should look for her, and if she remains unfound, then you can take any necessary action you deem appropriate"""
5f9e93bb62e24043c32378d7,18,I was strategizing.,I was plotting a course of action.
5f9e93bb62e24043c32378d7,19,So he accepted my offer.,"Thus, he agreed to my proposition."
5f9e93bb62e24043c32378d7,20,And we went to where they found her scarf near a park,We proceeded to the location where her scarf was discovered by a park
5f9e93bb62e24043c32378d7,21,and we traced it down a little more,and we followed the trail a bit further
5f9e93bb62e24043c32378d7,22,and we couldn't locate her.,yet we were unable to find her.
5f9e93bb62e24043c32378d7,23,"And returned it was a police station,","Upon returning to the precinct,"
5f9e93bb62e24043c32378d7,24,she was sitting on a chair with a book in her hands.,"there she was, perched on a seat with a tome in her grasp."
5f9e93bb62e24043c32378d7,25,"She hadn't run away,","She hadn't actually fled,"
5f9e93bb62e24043c32378d7,26,nevertheless that resolved the issue that day.,but that incident settled the matter for the day.
5f9e93bb62e24043c32378d7,27,"That evening the deputy Mitchell said "" you better transfer and leave because that old man never forgets anything once gets it in his mind""","That night, deputy Mitchell advised, ""you should consider a transfer and departure because the old man never lets go of anything once it's in his head"""
5f9e93bb62e24043c32378d7,28,"And so I did, I transferred and left.",So that's what I did; I requested a transfer and moved on.
5f9e93bb62e24043c32378d7,29,That was the end of my rookie year.,That marked the conclusion of my inaugural year on the force.
5fa154fd4cbe97227182aff7,1,I was a rookie police officer,I had just started my career in law enforcement
5fa154fd4cbe97227182aff7,2,and my commanding officer was a veteran.,with my superior being an experienced officer.
5fa154fd4cbe97227182aff7,3,His daughter liked me,His offspring took a liking to me
5fa154fd4cbe97227182aff7,4,and would always try to get my attention.,and constantly sought to capture my notice.
5fa154fd4cbe97227182aff7,5,I wasn't very fond of her,"However, I didn't share the same affection for her"
5fa154fd4cbe97227182aff7,6,because she was a chatterbox.,owing to her incessant talking.
5fa154fd4cbe97227182aff7,7,"One day, she ran away from home","On a certain occasion, she disappeared from her residence"
5fa154fd4cbe97227182aff7,8,because her father argued about me with her.,following a dispute with her father concerning me.
5fa154fd4cbe97227182aff7,9,He arrived at my door,He showed up at my residence
5fa154fd4cbe97227182aff7,10,and asked me to help look for her.,requesting my assistance in locating her.
5fa154fd4cbe97227182aff7,11,We started searching,Our search commenced
5fa154fd4cbe97227182aff7,12,but only found her scarf.,yet we only came across her shawl.
5fa154fd4cbe97227182aff7,13,We went back to the station,Returning to the precinct
5fa154fd4cbe97227182aff7,14,to find her reading a book.,we discovered her engrossed in reading a book.
5fa154fd4cbe97227182aff7,15,She had decided not to run away.,She had ultimately chosen not to elope.
5fa154fd4cbe97227182aff7,16,He was still upset with me for some reason,"Despite this, he maintained his displeasure towards me"
5fa154fd4cbe97227182aff7,17,and I was warned by a fellow officer,and a colleague in the force cautioned me
5fa154fd4cbe97227182aff7,18,that I need to transfer,that it was necessary for me to request a transfer
5fa154fd4cbe97227182aff7,19,and I did.,which I proceeded to do.
5fbaf990efe4a5bcf223f9d7,1,a girl was a rookie,A young woman was new to the job
5fbaf990efe4a5bcf223f9d7,2,and had an argument with a boss gf,and got into a dispute with her boss's girlfriend
5fbaf990efe4a5bcf223f9d7,3,and the girlfriend disappeared,"subsequently, the girlfriend vanished"
5fbaf990efe4a5bcf223f9d7,4,"but at the end they found,","however, ultimately they located her"
5fbaf990efe4a5bcf223f9d7,5,the rookie girl had to transfer,the novice employee was required to relocate
5fbaf990efe4a5bcf223f9d7,6,because the boss did not forget easily.,since her employer held a long memory.
5fc4cb35621804962c7d21df,1,The narrator was a rookie in a police station,The storyteller was a novice at the precinct
5fc4cb35621804962c7d21df,2,and the chief was a veteran.,while the head officer was seasoned.
5fc4cb35621804962c7d21df,3,He had a daughter,This veteran had a young girl
5fc4cb35621804962c7d21df,4,"who was a real chatterbox,","who wouldn't stop talking,"
5fc4cb35621804962c7d21df,5,could talk a lot anyway,always managing to speak volumes
5fc4cb35621804962c7d21df,6,she took a shine to the rookie,and developed a fondness for the new officer
5fc4cb35621804962c7d21df,7,and they were not too keen.,though they weren't particularly enthusiastic.
5fc4cb35621804962c7d21df,8,"She told the rookie that her father was not ok with her interest in the rookie,","She confided in the novice that her dad disapproved of her fascination with him,"
5fc4cb35621804962c7d21df,9,she threatened to run away.,and she mulled over the idea of eloping.
5fc4cb35621804962c7d21df,10,The veteran went to the rookies house,The experienced officer visited the novice's residence
5fc4cb35621804962c7d21df,11,"and when the rookie offered to help look for her,","and upon the novice's offer to assist in her search,"
5fc4cb35621804962c7d21df,12,he seemed ok with this.,he appeared to be agreeable.
5fc4cb35621804962c7d21df,13,"They searched for her,","Together, they looked for her,"
5fc4cb35621804962c7d21df,14,found a scarf,came across a shawl
5fc4cb35621804962c7d21df,15,and then went to the police station,and proceeded to the station
5fc4cb35621804962c7d21df,16,to find her sitting there reading a book.,"only to discover her there, engrossed in a novel."
5fc4cb35621804962c7d21df,17,Another officer advised the rookie to transfer,A different officer suggested the novice should request a transfer
5fc4cb35621804962c7d21df,18,"as the veteran never forgets,","since the old-timer holds a grudge,"
5fc4cb35621804962c7d21df,19,so they moved,leading to their relocation
5fc4cb35621804962c7d21df,20,and that was the end of the rookies time.,marking the conclusion of the novice's tenure.
5fea352050a7199cfafc3fcb,1,My understanding is that the guy is talking about his experience as a rookie in the police force.,I gather that the individual is recounting his early days in law enforcement.
5fea352050a7199cfafc3fcb,2,He talks about his boss who is very experienced.,He describes his superior as someone with a wealth of experience.
5fea352050a7199cfafc3fcb,3,He has some issues with a girl (fitness instructor or something) who he knows vaguely as he is interested in fitness too.,"He encounters some complications with a woman, possibly a fitness trainer, whom he knows superficially through his interest in physical training."
5fea352050a7199cfafc3fcb,4,This girl takes a liking to him but he does not feel the same.,"The woman develops an affection for him, although he does not reciprocate these feelings."
5fea352050a7199cfafc3fcb,5,The girl leaves him a note of some sort and says she is going to run away.,She leaves him a message indicating her intention to disappear.
5fea352050a7199cfafc3fcb,6,They attempt to locate her (find a red scarf?) and track her to the police station where they find her.,"In an effort to find her (possibly by locating a red scarf?), they trace her back to the police station where she is discovered."
5fea352050a7199cfafc3fcb,7,"The chief, after this incident, suggests the rookie transfers to another police station.","Following the event, the head of the station recommends that the novice officer should consider a transfer to a different precinct."
5ff20cdfa4feb069a2164a6d,1,there was a rookie,A novice was present
5ff20cdfa4feb069a2164a6d,2,and his boss got a medal for bravery.,while his superior received a commendation for valor.
5ff20cdfa4feb069a2164a6d,3,"he had a daughter,","This novice had a child,"
5ff20cdfa4feb069a2164a6d,4,who was a fitness trainer,who worked as a personal fitness coach
5ff20cdfa4feb069a2164a6d,5,but was also a chatterbox.,and was known for being quite talkative.
5ff20cdfa4feb069a2164a6d,6,she went missing,This daughter disappeared
5ff20cdfa4feb069a2164a6d,7,and then they went to the park to find her,prompting a search for her in the local park
5ff20cdfa4feb069a2164a6d,8,but they found her scarf on a park bench.,where her scarf was discovered on a bench.
5ff20cdfa4feb069a2164a6d,9,back at the station,Upon returning to the precinct
5ff20cdfa4feb069a2164a6d,10,she was sitting in a chair reading a book.,"they found her engrossed in a book, seated comfortably."
5ff20cdfa4feb069a2164a6d,11,the rookie transferred,The novice was then reassigned
5ff20cdfa4feb069a2164a6d,12,and this ended his rookie year.,marking the conclusion of his initial year on the job.
5fff11332f30d263176fa57f,1,In my rookie year,During my initial year on the job
5fff11332f30d263176fa57f,2,the chief was a veteran.,the head of the department was an experienced officer.
5fff11332f30d263176fa57f,3,He had a daughter.,He was the father of a young woman.
5fff11332f30d263176fa57f,4,I was a fitness enthusiast.,My interest in physical fitness was strong.
5fff11332f30d263176fa57f,5,She had a thing for me.,She took a liking to me.
5fff11332f30d263176fa57f,6,But boy could she talk.,"However, she was quite the chatterbox."
5fff11332f30d263176fa57f,7,The chief scolded her for her attention towards me.,Her father reprimanded her for her behavior towards me.
5fff11332f30d263176fa57f,8,One day she messaged about running away.,"Eventually, she sent a message about eloping."
5fff11332f30d263176fa57f,9,"The chief came to my house angry,","Her father arrived at my residence, furious,"
5fff11332f30d263176fa57f,10,i managed to talk him down,yet I succeeded in calming him.
5fff11332f30d263176fa57f,11,and said look lets go to where she was last seen.,and proposed we check her last known location.
5fff11332f30d263176fa57f,12,We went to the park,We headed to the local park
5fff11332f30d263176fa57f,13,and found her scarf.,and discovered her abandoned scarf.
5fff11332f30d263176fa57f,14,Then went to the police station,"Next, we proceeded to the precinct"
5fff11332f30d263176fa57f,15,and she was there reading a book.,where we found her engrossed in a book.
5fff11332f30d263176fa57f,16,She hadn't run away at all.,Turns out she hadn't eloped after all.
5fff11332f30d263176fa57f,17,"The deputy chief, frank mitchell, told me to transfer away",Deputy Chief Frank Mitchell advised me to request a transfer
5fff11332f30d263176fa57f,18,as the old man never forgets these things.,since the chief was known to hold a grudge.
5fff11332f30d263176fa57f,19,So i did transfer,"So, I requested a transfer"
5fff11332f30d263176fa57f,20,and that was the end of my rookie year.,marking the conclusion of my first year on the force.
601882967b43c4142c33867c,1,The narrator was a rookie police officer.,The storyteller was a novice officer in law enforcement.
601882967b43c4142c33867c,2,The chief of police at his station was an angry man with a daughter.,"His superior, the station's police chief, was a furious individual with a daughter."
601882967b43c4142c33867c,3,The daughter was enamoured by the rookie police officer.,This daughter found herself smitten with the new officer.
601882967b43c4142c33867c,4,Although he thought her to be a chatter box.,Even though he considered her excessively talkative.
601882967b43c4142c33867c,5,She told him that if he didn't reciprocate then she would run away.,She warned him that she would elope if he did not return her feelings.
601882967b43c4142c33867c,6,Which she did.,And that's exactly what she did.
601882967b43c4142c33867c,7,The police chief blamed the rookie.,The head of police held the novice responsible.
601882967b43c4142c33867c,8,Although they teamed up to find the girl.,"Nevertheless, they joined forces to search for the young woman."
601882967b43c4142c33867c,9,They found her at the police station with a book in her hand.,"They located her at the precinct, engrossed in a book."
601882967b43c4142c33867c,10,On his next shift the rookie was advised to transfer station.,"During his subsequent duty, the novice was counseled to switch precincts."
601882967b43c4142c33867c,11,Because the chief was an angry man that never forgets.,The reason being that the chief was a man of wrath who never forgave.
601882967b43c4142c33867c,12,And he blamed the rookie for his daughter's behaviour.,And he held the novice accountable for his daughter's actions.
601882967b43c4142c33867c,13,So the rookie did just that.,"Consequently, the novice did precisely that."
601882967b43c4142c33867c,14,And that was the end of his rookie career.,And thus concluded his tenure as a rookie.
60205f5ba5fe0165fa0e5e01,1,back in the day,In times gone by
60205f5ba5fe0165fa0e5e01,2,there was a a rookie cop,a novice police officer existed
60205f5ba5fe0165fa0e5e01,3,who fell in love with his boss’s daughter.,who became enamored with the daughter of his superior.
60205f5ba5fe0165fa0e5e01,4,The boss found out,The superior became aware
60205f5ba5fe0165fa0e5e01,5,and became upset,and was displeased
60205f5ba5fe0165fa0e5e01,6,forcing the daughter to run away from him.,which led the young woman to flee from him.
60205f5ba5fe0165fa0e5e01,7,They went looking for her at a park,A search for her ensued at a local park
60205f5ba5fe0165fa0e5e01,8,"but couldn’t locate her,","yet they failed to find her,"
60205f5ba5fe0165fa0e5e01,9,when they went back to the station,and upon returning to the precinct
60205f5ba5fe0165fa0e5e01,10,they found her sitting on a chair reading a book.,they discovered her calmly reading a book in a chair.
60205f5ba5fe0165fa0e5e01,11,the rookie later transferred jobs,the new cop eventually switched careers
60205f5ba5fe0165fa0e5e01,12,because of this whole ordeal,stemming from the entire incident
6023cb37c452c802d4092a35,1,The policeman speaks about when he was a rookie and a fitness enthusiast.,The officer recounts his early days as a novice and a devotee of physical fitness.
6023cb37c452c802d4092a35,2,The Chief's daughter was fond of him,He had captured the affection of the Chief's daughter
6023cb37c452c802d4092a35,3,but he wasn't,though he did not reciprocate
6023cb37c452c802d4092a35,4,because she was a chatterbox.,owing to her incessant talking.
6023cb37c452c802d4092a35,5,She always tried to impress him.,She constantly sought to win his admiration.
6023cb37c452c802d4092a35,6,One day she threatened to runaway,"Once, she warned she would elope"
6023cb37c452c802d4092a35,7,because her dad scolded her a lot.,as her father frequently reprimanded her.
6023cb37c452c802d4092a35,8,She disappeared,She vanished
6023cb37c452c802d4092a35,9,"and the Chief came to his apartment looking for her,","prompting the Chief to visit his flat in search of her,"
6023cb37c452c802d4092a35,10,she wasn't there,but she was absent
6023cb37c452c802d4092a35,11,and he suggested to help look for her.,and he offered his assistance in the search.
6023cb37c452c802d4092a35,12,They went to where her scarf was found,They proceeded to the location of her discovered scarf
6023cb37c452c802d4092a35,13,which was a park.,which was located in a park.
6023cb37c452c802d4092a35,14,They couldn't find her,Their search yielded no results
6023cb37c452c802d4092a35,15,and eventually found her sitting at the police station bench.,until they eventually spotted her seated on a bench at the police station.
6023cb37c452c802d4092a35,16,"That day the deputy Chief, Frank Mitchell suggested that he transfers","On that occasion, Deputy Chief Frank Mitchell recommended his reassignment"
6023cb37c452c802d4092a35,17,because the Chief never forgets,since the Chief was known to never let go
6023cb37c452c802d4092a35,18,and hold things.,and to harbor grudges.
603f82cb2fafec01e1d6470a,1,A man joined the police force.,An individual enlisted in the law enforcement ranks.
603f82cb2fafec01e1d6470a,2,"While he was starting out,","As he began his career,"
603f82cb2fafec01e1d6470a,3,the chief's daughter showed an interest.,the head officer's offspring took notice.
603f82cb2fafec01e1d6470a,4,She flirted,"She engaged in playful banter,"
603f82cb2fafec01e1d6470a,5,and one day told him she was leaving home,and eventually confided her plans to leave her abode
603f82cb2fafec01e1d6470a,6,because the chief was scolding her too much.,citing excessive reprimands from her father as the reason.
603f82cb2fafec01e1d6470a,7,She ran away,"She absconded from her home,"
603f82cb2fafec01e1d6470a,8,and they looked everywhere for her.,prompting a thorough search by all.
603f82cb2fafec01e1d6470a,9,"When they found her,","Upon her discovery,"
603f82cb2fafec01e1d6470a,10,it was in the police station,she was found within the precinct's walls
603f82cb2fafec01e1d6470a,11,and she was reading a book.,deeply engrossed in a novel.
603f82cb2fafec01e1d6470a,12,Someone told the rookie to quit or transfer,"A suggestion was made to the new officer to resign or seek reassignment,"
603f82cb2fafec01e1d6470a,13,as her father would never forgive him.,since her father would likely hold a grudge against him.
604637ce7d3ec8090f32cbed,1,Back in the day.,In times gone by.
604637ce7d3ec8090f32cbed,2,There was a guy who was a rookie at a police station.,A novice was present at a local precinct.
604637ce7d3ec8090f32cbed,3,The captain had a daughter that liked this new rookie.,This newcomer caught the eye of the chief's daughter.
604637ce7d3ec8090f32cbed,4,"Well, he was a gym enthusiast.","Indeed, he had a passion for working out."
604637ce7d3ec8090f32cbed,5,But he never quite liked the girl.,"However, the young woman wasn't to his liking."
604637ce7d3ec8090f32cbed,6,She looked good until she opened her mouth.,Her appearance was appealing until she began to speak.
604637ce7d3ec8090f32cbed,7,She was quite the chatterbox and she never kept quiet.,She talked incessantly and was never at a loss for words.
604637ce7d3ec8090f32cbed,8,She said she would run away if he doesn't give her a chance.,She threatened to elope if he didn't consider dating her.
604637ce7d3ec8090f32cbed,9,And really one time she disappeared and the captain came looking for her at his place.,"Once, she vanished, prompting the chief to search for her at the rookie's residence."
604637ce7d3ec8090f32cbed,10,He promised to do harm to him if he doesn't find her.,The chief vowed to inflict harm on him should he fail to locate her.
604637ce7d3ec8090f32cbed,11,He had a plan of where to look this was to distract him.,He concocted a search strategy to divert the chief's attention.
604637ce7d3ec8090f32cbed,12,They found her scarf and not her.,"They stumbled upon her scarf, but she was nowhere to be found."
604637ce7d3ec8090f32cbed,13,"Only to find her at the station on a chair, reading a book.","Surprisingly, she was back at the precinct, engrossed in a book while sitting on a chair."
604637ce7d3ec8090f32cbed,14,He was warned to lay low or disappear because the captain never forgets.,"He received a stern warning to keep a low profile or vanish, as the chief's memory was long."
604637ce7d3ec8090f32cbed,15,Then he transferred to another station.,"Subsequently, he moved to a different police station."
60471ddd0b6ed718cb843760,1,Back in the day,In times past
60471ddd0b6ed718cb843760,2,when he was a rookie,during his early years
60471ddd0b6ed718cb843760,3,there was a lady,a woman
60471ddd0b6ed718cb843760,4,that went missing,had disappeared
60471ddd0b6ed718cb843760,5,only to find out,later it was revealed
60471ddd0b6ed718cb843760,6,that she was not actually missing.,"that she was, in fact, not gone."
60471ddd0b6ed718cb843760,7,The detective,This investigator
60471ddd0b6ed718cb843760,8,had a daughter,possessed a daughter
60471ddd0b6ed718cb843760,9,as well.,too.
6054ce9cd4e5c96ab84e9113,1,ONE DAY,ON A CERTAIN DAY
6054ce9cd4e5c96ab84e9113,2,i WAS IN A POLICE FORCE,I SERVED ON THE POLICE SQUAD
6054ce9cd4e5c96ab84e9113,3,AND A ROOKIE,AS A NEW RECRUIT
6054ce9cd4e5c96ab84e9113,4,AND SAW A DAUGHTER,I OBSERVED A YOUNG GIRL
6054ce9cd4e5c96ab84e9113,5,WHO WAS A CHATTERBOX,WHO TALKED EXCESSIVELY
