recall_id,clause_id,clause_text,rephrased_text
5f5bdef433291039ca812397,23,but could my grandad possibly get better,but requested if my grandfather could somehow recover
5f5bdef433291039ca812397,24,and be part of the family again.,and rejoin our family circle.
5f5bdef433291039ca812397,25,On returning to the bookshop,Upon my return to the bookstore
5f5bdef433291039ca812397,26,a voice told me to go home,a voice urged me to return home
5f5bdef433291039ca812397,27,"and when I did,","which I did,"
5f5bdef433291039ca812397,28,grandad was sitting on a chair.,to find my grandfather seated in a chair.
5f5bdef433291039ca812397,29,He had reached the chair with help,He had managed to get to the chair with assistance
5f5bdef433291039ca812397,30,as he had felt a surge of energy.,having experienced a burst of vitality.
5f5bdef433291039ca812397,31,He continued to improve,His health progressively got better
5f5bdef433291039ca812397,32,and lived for a few years till his nineties.,and he went on to live into his nineties.
5f7760d025023628ce3f4d05,1,"A man 22 years old, fresh out of college is looking after his ill grandpa with his sister at their family home","At 22 years of age, a young man just graduated from university takes care of his sick grandfather with his sister in their ancestral house"
5f7760d025023628ce3f4d05,2,while his parents are out of town.,while his parents are away from the city.
5f7760d025023628ce3f4d05,3,He has a job at a bookstore,He's employed at a local bookshop
5f7760d025023628ce3f4d05,4,"and whilst working, hears an imaginary voice telling him to go to the church and light a candle.","and during his shift, he perceives a non-existent voice instructing him to visit the church to light a candle."
5f7760d025023628ce3f4d05,5,"He does it, despite not really believing it,","He follows the instruction, though he's not a firm believer,"
5f7760d025023628ce3f4d05,6,"but thinking about what his grandma used to say, he goes anyway.","yet, recalling his grandmother's words, he decides to proceed."
5f7760d025023628ce3f4d05,7,Once back to the bookstore after lighting the candle,After fulfilling the task of candle lighting and returning to the bookshop
5f7760d025023628ce3f4d05,8,he gets a strong urge to go home.,he feels a compelling need to return to his residence.
5f7760d025023628ce3f4d05,9,When he gets home his grandpa is sitting in the lounge,"Upon arriving, he finds his grandfather seated in the living room"
5f7760d025023628ce3f4d05,10,despite not being able to get out of bed for months.,even though his grandfather hadn't managed to leave his bed for several months.
5f7760d025023628ce3f4d05,11,His grandpa lived a few more years after that.,"Following this event, his grandfather continued to live for several more years."
5f7760d025023628ce3f4d05,12,The writer is recalling the story from 20 years ago.,The author is reminiscing about this incident from two decades prior.
5f7f239e9b204e05b6c36538,1,I want to share with a story of when I was twenty two back in college.,I'd like to recount a tale from my college days when I was twenty-two.
5f7f239e9b204e05b6c36538,2,At home we lived with my grandpa who was now bedridden for months.,"Back then, my grandfather, who had been confined to his bed for several months, lived with us."
5f7f239e9b204e05b6c36538,3,"There was just two siblings, me and my sister.",It was just my sister and me as the only two siblings.
5f7f239e9b204e05b6c36538,4,Our parents were away on weekend and my sister was the one taking care of him.,"Our parents had gone for the weekend, leaving my sister in charge of his care."
5f7f239e9b204e05b6c36538,5,"One day when I was at store packing book on shelves, I heard a voice saying "" if you go to the church and light a candle for your grandpa, he will get better"".","Once, while I was at the bookstore arranging books on the shelves, I heard someone whisper, ""Light a candle in the church for your grandpa, and he will recover""."
5f7f239e9b204e05b6c36538,6,I turned around to see who was there but there was no one.,"I spun around to identify the speaker, but there was nobody there."
5f7f239e9b204e05b6c36538,7,I continued packing the books on the shelves till I heard the voice again.,I resumed my task of shelving books until the voice spoke to me once more.
5f7f239e9b204e05b6c36538,8,I turned around again but still there was no one.,"Spinning around yet again, I found myself alone."
5f7f239e9b204e05b6c36538,9,I then left the store and made my way to the church.,"Subsequently, I departed from the bookstore and headed towards the church."
5f7f239e9b204e05b6c36538,10,"About a quarter mile away, I stopped and pondered.","Roughly a quarter mile from the church, I halted to reflect."
5f7f239e9b204e05b6c36538,11,"I was not a religious person but my grandmother used to say prayer from a sincere heart can bring miracles, but she said prayer without faith is useless.","Although I wasn't devout, my grandmother always mentioned that earnest prayers could work wonders, yet she also believed that prayer without faith was futile."
5f7f239e9b204e05b6c36538,12,Finally I went inside and lit the candle and prayed.,"In the end, I entered the church, lit the candle, and offered a prayer."
5f7f239e9b204e05b6c36538,13,I went back to the store and had a strong urge to go back home.,"After returning to the bookstore, I felt a compelling urge to return home."
5f7f239e9b204e05b6c36538,14,"There no voices this time, just an overwhelming feeling.","This time, there were no voices, just an overpowering sensation."
5f7f239e9b204e05b6c36538,15,I immediately locked up the store and went home.,"Without hesitation, I secured the bookstore and set off for home."
5f7f239e9b204e05b6c36538,16,I walked in to find my grandpa sitting in the dining room with my sister.,"Upon arrival, I was astonished to see my grandpa seated in the dining room with my sister."
5f7f239e9b204e05b6c36538,17,He had been bedding for months but he suddenly had a burst of energy and was able to get up without assistance.,"Despite being bedridden for months, he had suddenly gained enough energy to rise unaided."
5f7f239e9b204e05b6c36538,18,I wondered if my prayer had.,I pondered whether it was my prayer that had made the difference.
5f95f7f71193824c90e0b5ef,1,A 22 year old working in a bookshop,A 22-year-old employed at a bookstore
5f95f7f71193824c90e0b5ef,2,heard a voice,perceived a voice
5f95f7f71193824c90e0b5ef,3,telling him to light a candle at the church,instructing him to ignite a candle in the church
5f95f7f71193824c90e0b5ef,4,for his sick grandpa.,for his ailing grandfather.
5f95f7f71193824c90e0b5ef,5,After he had lit the candle,Once the candle was lit
5f95f7f71193824c90e0b5ef,6,he went home,he returned home
5f95f7f71193824c90e0b5ef,7,and found his grandpa,and discovered his grandfather
5f95f7f71193824c90e0b5ef,8,who had been unable to get out of bed,who had been bedridden
5f95f7f71193824c90e0b5ef,9,sitting out in a chair,seated comfortably in a chair
5f95f7f71193824c90e0b5ef,10,with renewed energy.,exhibiting a surge of vitality.
5f95f7f71193824c90e0b5ef,11,His grandpa made a full recovery,His grandfather eventually healed completely
5f95f7f71193824c90e0b5ef,12,and lived for many years.,and continued to live for numerous years.
5fb92475bca3903c9f3f7d45,1,The person was young and working in a bookstore,"The individual was youthful, employed at a bookshop"
5fb92475bca3903c9f3f7d45,2,when one day he heard a voice telling him to go and light the candle at church for his grandpa,when suddenly a voice instructed him to light a candle in the church for his grandfather
5fb92475bca3903c9f3f7d45,3,at first he tried to ignore it,initially he dismissed the notion
5fb92475bca3903c9f3f7d45,4,but the voice repeated,yet the voice persisted
5fb92475bca3903c9f3f7d45,5,and he decided to head to the church,leading him to make his way to the church
5fb92475bca3903c9f3f7d45,6,before he entered the church he remembered the words from his grandma telling them about how powerful a prayer can be if you pray with a sincere heart,"upon approaching the church, he recalled his grandmother's words about the strength of prayer when done with a true heart"
5fb92475bca3903c9f3f7d45,7,so he went ahead inside the church,"thus, he proceeded inside the sanctuary"
5fb92475bca3903c9f3f7d45,8,where he found a candle,there he discovered a candle
5fb92475bca3903c9f3f7d45,9,and started to pray for his grandpa,and began praying for his grandfather's well-being
5fb92475bca3903c9f3f7d45,10,after that he went back to the bookstore,"subsequently, he returned to the bookshop"
5fb92475bca3903c9f3f7d45,11,where he felt a sudden surge to go home,where he was overcome with an urge to return home
5fb92475bca3903c9f3f7d45,12,he got up and lock the store,"he rose, secured the store"
5fb92475bca3903c9f3f7d45,13,and went straight home,and headed directly to his residence
5fb92475bca3903c9f3f7d45,14,when he got there he found his grandpa sitting in a stool,"upon arrival, he saw his grandfather seated on a stool"
5fb92475bca3903c9f3f7d45,15,and looked better then when he left him that morning,appearing healthier than he had that morning
5fb92475bca3903c9f3f7d45,16,and that was beginning of his recovery,marking the start of his recuperation
5fb92475bca3903c9f3f7d45,17,The grandpa lived till he was ninety years old.,The grandfather continued to live until the age of ninety.
5fd7c98ecffb0b080c0f1c84,1,"At 22 years old,","At the age of 22,"
5fd7c98ecffb0b080c0f1c84,2,the young adult began his first job at a local bookstore.,the young man embarked on his inaugural employment at a neighborhood bookshop.
5fd7c98ecffb0b080c0f1c84,3,His parents were out of town,His parents were away from home
5fd7c98ecffb0b080c0f1c84,4,and lived with his bedridden grandpa.,and he resided with his ailing grandfather.
5fd7c98ecffb0b080c0f1c84,5,"At work,","During his shift,"
5fd7c98ecffb0b080c0f1c84,6,"he heard a voice telling him to go to the local church,","a mysterious voice instructed him to visit the nearby church,"
5fd7c98ecffb0b080c0f1c84,7,light a candle,ignite a candle
5fd7c98ecffb0b080c0f1c84,8,and pray,and offer a prayer
5fd7c98ecffb0b080c0f1c84,9,and the grandpa will get better.,so that his grandfather would recover.
5fd7c98ecffb0b080c0f1c84,10,"The young adult was not at all religious,","The young man was not particularly spiritual,"
5fd7c98ecffb0b080c0f1c84,11,however recalled how his grandpa would pray.,yet he remembered his grandfather's prayers.
5fd7c98ecffb0b080c0f1c84,12,The young adult lit the candle,The young man set the candle alight
5fd7c98ecffb0b080c0f1c84,13,"and spoke to God,","and communicated with the divine,"
5fd7c98ecffb0b080c0f1c84,14,without knowing what to say,unsure of what to articulate
5fd7c98ecffb0b080c0f1c84,15,asked for his grandpa's healing.,he implored for his grandfather's recuperation.
5fd7c98ecffb0b080c0f1c84,16,As he went back to work,"Upon returning to his job,"
5fd7c98ecffb0b080c0f1c84,17,he had a strong urge to go home.,he felt an overwhelming compulsion to return home.
5fd7c98ecffb0b080c0f1c84,18,"To his surprise,","Astonishingly,"
5fd7c98ecffb0b080c0f1c84,19,"he saw his grandpa in the living room,","he found his grandfather in the sitting area,"
5fd7c98ecffb0b080c0f1c84,20,he slowly gained more strength,who was gradually regaining vigor
5fd7c98ecffb0b080c0f1c84,21,and lived a good few years,and enjoyed several more years of life
5fd7c98ecffb0b080c0f1c84,22,and died at 90 years.,passing away at the age of 90.
5ff45beefdb6e6b063b4c520,1,I was fresh out of college,"Having just graduated from university,"
5ff45beefdb6e6b063b4c520,2,and working in a book store.,I secured a job at a bookstore.
5ff45beefdb6e6b063b4c520,3,I lived with my younger sister,My living situation included my younger sibling
5ff45beefdb6e6b063b4c520,4,"and my grandpa,","alongside our grandfather,"
5ff45beefdb6e6b063b4c520,5,and recently he'd became ill.,who had recently fallen sick.
5ff45beefdb6e6b063b4c520,6,Very ill.,"Extremely sick, in fact."
5ff45beefdb6e6b063b4c520,7,Eventually becoming bedridden,"He soon became confined to his bed,"
5ff45beefdb6e6b063b4c520,8,and continuing to decline.,his health progressively worsening.
5ff45beefdb6e6b063b4c520,9,One night while stacking shelves at work,"During an evening shift organizing books,"
5ff45beefdb6e6b063b4c520,10,I hear a voice in my mind -,a voice echoed within my thoughts -
5ff45beefdb6e6b063b4c520,11,"telling me to go to the Church nearby,",urging me to visit the nearby church
5ff45beefdb6e6b063b4c520,12,and light a candle:,to kindle a candle:
5ff45beefdb6e6b063b4c520,13,this would help my grandpa get better.,this act was supposed to aid in my grandfather's recovery.
5ff45beefdb6e6b063b4c520,14,I had reservations,I was skeptical
5ff45beefdb6e6b063b4c520,15,as I was far from religious,"since I wasn't particularly spiritual,"
5ff45beefdb6e6b063b4c520,16,"but I went to the Church about a quarter mile away,","yet I made my way to the church a short distance away,"
5ff45beefdb6e6b063b4c520,17,"found,","located it,"
5ff45beefdb6e6b063b4c520,18,and lit a candle.,and ignited a candle.
5ff45beefdb6e6b063b4c520,19,"I suddenly felt an inescapable urge to go home,","An overwhelming compulsion to return home washed over me,"
5ff45beefdb6e6b063b4c520,20,which I gave in to,"to which I surrendered,"
5ff45beefdb6e6b063b4c520,21,"only to see Grandpa,","and was greeted by my Grandpa,"
5ff45beefdb6e6b063b4c520,22,"who had been bedridden remember,","who, despite being confined to bed,"
5ff45beefdb6e6b063b4c520,23,up and walking.,was on his feet.
5ff45beefdb6e6b063b4c520,24,"He'd, that night, felt a rush of energy",He had experienced a surge of vitality that evening
5ff45beefdb6e6b063b4c520,25,"and every night after got better and better,","and continued to improve night after night,"
5ff45beefdb6e6b063b4c520,26,living for many many years afterwards.,ultimately living for many additional years.
5ff45beefdb6e6b063b4c520,27,He made it to ninety.,He reached the age of ninety.
5ff45beefdb6e6b063b4c520,28,"I still think back to that night very often,","That night remains frequently in my thoughts,"
5ff45beefdb6e6b063b4c520,29,and wonder whether my act of lighting that candle and giving a prayer really made a difference or not.,leaving me to ponder if my gesture of lighting the candle and offering a prayer truly had an impact.
5ff45beefdb6e6b063b4c520,30,Either way it changed my whole outlook on faith.,"Regardless, it profoundly altered my perspective on spirituality."
60148ce8ea15974d855c06d5,1,Guy was 22,"At the age of 22,"
60148ce8ea15974d855c06d5,2,and had a job in a bookstore.,Guy worked at a bookstore.
60148ce8ea15974d855c06d5,3,His sister was at home,"His sister stayed at home,"
60148ce8ea15974d855c06d5,4,looking after their grandpa.,caring for their grandfather.
60148ce8ea15974d855c06d5,5,There were only 2 siblings.,They were a duo of siblings.
60148ce8ea15974d855c06d5,6,Parents were out of town.,Their parents were away.
60148ce8ea15974d855c06d5,7,When he was putting books away,"While shelving books,"
60148ce8ea15974d855c06d5,8,he heard a voice,"a voice reached his ears,"
60148ce8ea15974d855c06d5,9,telling him to light a candle in church,urging him to light a candle at the church
60148ce8ea15974d855c06d5,10,and his grandpa would get better.,to aid in his grandfather's recovery.
60148ce8ea15974d855c06d5,11,He ignored it the first time,"He dismissed the notion initially,"
60148ce8ea15974d855c06d5,12,but after the second time,"yet upon hearing it a second time,"
60148ce8ea15974d855c06d5,13,closed the store,"he locked up the shop,"
60148ce8ea15974d855c06d5,14,and went to the church a short walk away.,and made his way to the nearby church.
60148ce8ea15974d855c06d5,15,His grandmother had told him,His grandmother had once advised him
60148ce8ea15974d855c06d5,16,sincere prayers would be answered,"that heartfelt prayers would find their answers,"
60148ce8ea15974d855c06d5,17,but insincere ones were pointless.,while hollow ones were in vain.
60148ce8ea15974d855c06d5,18,He went in,"He entered the church,"
60148ce8ea15974d855c06d5,19,and prayed,"offered a prayer,"
60148ce8ea15974d855c06d5,20,but confess he didn't know how to do it properly.,admitting he was unsure of the correct way to pray.
60148ce8ea15974d855c06d5,21,Then he went back to the bookstore.,"Afterward, he returned to the bookstore."
60148ce8ea15974d855c06d5,22,Then he had a feeling,"A sensation then overcame him,"
60148ce8ea15974d855c06d5,23,that he should go home.,compelling him to return home.
60148ce8ea15974d855c06d5,24,When he did,"Upon his arrival,"
60148ce8ea15974d855c06d5,25,his grandpa was feeling better,"he found his grandfather's health improved,"
60148ce8ea15974d855c06d5,26,and recovered to live a much longer life.,who then continued to live an extended life.
60148ce8ea15974d855c06d5,27,That was 20 years ago,"Now, two decades later,"
60148ce8ea15974d855c06d5,28,and he still believes in the power of prayer.,his faith in the efficacy of prayer remains unshaken.
60151380a2273d594f63aae3,1,I graduated at 22,"At the age of 22, I completed my studies"
60151380a2273d594f63aae3,2,and worked in a bookstore 5 miles away.,and secured employment at a bookstore five miles distant.
60151380a2273d594f63aae3,3,My sister was looking after my grandpa.,"Meanwhile, my sister took care of our grandfather."
60151380a2273d594f63aae3,4,"One day while at work,","Once, during a shift at the bookstore,"
60151380a2273d594f63aae3,5,I heard a voice asking me to go to the church nearby,"a voice reached out to me, urging me to visit the nearby church"
60151380a2273d594f63aae3,6,and light a candle for my grandpa.,to light a candle in honor of my grandfather.
60151380a2273d594f63aae3,7,The voice said this twice.,The voice repeated the instruction twice.
60151380a2273d594f63aae3,8,I closed up the store,I locked up the shop
60151380a2273d594f63aae3,9,and walked to the church.,and made my way to the church.
60151380a2273d594f63aae3,10,I said a clumsy prayer,I offered an awkward prayer
60151380a2273d594f63aae3,11,as I am not religious.,since I'm not a person of faith.
60151380a2273d594f63aae3,12,"When I got home,","Upon returning home,"
60151380a2273d594f63aae3,13,my grandpa had gotten energy to get up from his months of being bedridden.,I discovered my grandfather had mustered the strength to rise after months confined to bed.
60151380a2273d594f63aae3,14,"He lived to his 90th birthday,","He reached his 90th year of life,"
60151380a2273d594f63aae3,15,when we had a party to celebrate him.,which we marked with a celebratory gathering.
60151380a2273d594f63aae3,16,This has strengthened my faith,This event has reinforced my belief
60151380a2273d594f63aae3,17,that you are never alone.,that one is never truly by themselves.
60199b0a7384e30ddf3a7c55,1,HE WAS 22,"At the age of 22,"
60199b0a7384e30ddf3a7c55,2,AND STARTED FIRST JOB IN BOOKSHOP.,he embarked on his first employment at a bookstore.
60199b0a7384e30ddf3a7c55,3,HIS GRANDA WAS BEDRIDDEN,"His grandfather was confined to his bed,"
60199b0a7384e30ddf3a7c55,4,AND WAS BEING CARED FOR BY HIS SISTER.,receiving care from his aunt.
60199b0a7384e30ddf3a7c55,5,HE HAD A LIGHT BULB MOMENT,"An epiphany struck him,"
60199b0a7384e30ddf3a7c55,6,WHERE HE WAS TOLD TO LIGHT A CANDLE IN THE LOCAL CHURCH,suggesting he should light a candle at the nearby church
60199b0a7384e30ddf3a7c55,7,AND HIS GRANDPA MIGHT IMPROVE,in hopes that his granddad's condition would get better.
60199b0a7384e30ddf3a7c55,8,BUT HE WAS ALONE.,"Yet, he felt isolated."
60199b0a7384e30ddf3a7c55,9,HE KEPT HEARING THE VOICE.,The voice kept echoing in his mind.
60199b0a7384e30ddf3a7c55,10,HE TOOK A BREAK,"He decided to take a pause from work,"
60199b0a7384e30ddf3a7c55,11,AND WENT TO THE CHURCH NOT FAR.,and made his way to the nearby sanctuary.
60199b0a7384e30ddf3a7c55,12,AFTER SOME HESITATION,"With some reluctance,"
60199b0a7384e30ddf3a7c55,13,"HE ENTERED THE CHURCH,","he stepped inside the sacred space,"
60199b0a7384e30ddf3a7c55,14,GOT A CANDLE,"secured a candle,"
60199b0a7384e30ddf3a7c55,15,AND KNELT DOWN,"and bent his knees in prayer,"
60199b0a7384e30ddf3a7c55,16,AND ASKED FOR HIS GRANDPA TO BE HEALED.,pleading for his grandfather's recovery.
60199b0a7384e30ddf3a7c55,17,HE RETURNED TO THE BOOKSHOP,"He made his way back to the bookstore,"
60199b0a7384e30ddf3a7c55,18,BUT NEEDED TO GO HOME,"but felt compelled to return home,"
60199b0a7384e30ddf3a7c55,19,AS HE WAS INSPIRED,"feeling newly inspired,"
60199b0a7384e30ddf3a7c55,20,AND WHEN HE GOT THERE HIS GRANDPA WAS ABLE TO LEAVE HIS BED UNASSISTED.,to find his grandfather had managed to get out of bed on his own.
60199b0a7384e30ddf3a7c55,21,HE FINALLY REGAINED HIS INDEPENDENCE,"His grandfather eventually reclaimed his autonomy,"
60199b0a7384e30ddf3a7c55,22,AND CHANGED EVERYONES LIFE FOR THE BETTER,"transforming the lives of everyone for the better,"
60199b0a7384e30ddf3a7c55,23,AND LIVED INTO HIS NINTIES,and continued to live well into his nineties.
60199b0a7384e30ddf3a7c55,24,AND MAYBE PRAYER AND FAITH IS THE ANSWER.,Perhaps prayer and belief truly hold the key.
6019af2fccedd613b582048e,1,22yr old fresh out of college,A 22-year-old just graduated from university
6019af2fccedd613b582048e,2,gets first job in a bookstore,lands her initial employment at a bookshop
6019af2fccedd613b582048e,3,in a small town.,situated in a quaint village.
6019af2fccedd613b582048e,4,she has a sister at home,She has a sibling who stays at the house
6019af2fccedd613b582048e,5,looking after the bed ridden grandpa,caring for their bed-bound grandfather
6019af2fccedd613b582048e,6,and the parents are out of town.,while their parents are away.
6019af2fccedd613b582048e,7,hears voices in her head,She experiences auditory hallucinations
6019af2fccedd613b582048e,8,and goes to church,and decides to visit the local church
6019af2fccedd613b582048e,9,to light a candle for grandpa,to dedicate a candle to her grandfather
6019af2fccedd613b582048e,10,"then goes back to work,","before returning to her job duties,"
6019af2fccedd613b582048e,11,then goes home,and afterward heads back to her residence
6019af2fccedd613b582048e,12,to find grandpa up and about.,only to discover her grandfather walking around.
6019af2fccedd613b582048e,13,he lives to 90,He reaches the age of 90
6019af2fccedd613b582048e,14,and she thinks its because she prayed.,and she attributes his longevity to her prayers.
602ba5af8055272f9a36e3fe,1,"Young person just out of college,","Recent college graduate,"
602ba5af8055272f9a36e3fe,2,just started first job at bookstore.,embarked on a new career at a local bookstore.
602ba5af8055272f9a36e3fe,3,Grandpa bedridden at home with sister.,"Grandfather confined to bed at home, cared for by sibling."
602ba5af8055272f9a36e3fe,4,"Two siblings,","They are the only two siblings,"
602ba5af8055272f9a36e3fe,5,parents out of town.,with their parents away from home.
602ba5af8055272f9a36e3fe,6,Voice inside head saying go to church and light a candle for grandpa,An inner voice urged a visit to the church to light a candle for the grandfather
602ba5af8055272f9a36e3fe,7,(nobody in bookstore).,(the bookstore was empty).
602ba5af8055272f9a36e3fe,8,Walked to the church.,Proceeded to the church.
602ba5af8055272f9a36e3fe,9,Not particularly religious person.,Not a devoutly religious individual.
602ba5af8055272f9a36e3fe,10,"Went inside and found a candle,","Entered and located a candle,"
602ba5af8055272f9a36e3fe,11,prayed for Grandpa to regain strength.,offered prayers for the grandfather's recovery.
602ba5af8055272f9a36e3fe,12,Suddenly got strong urge to go home.,Felt an overwhelming impulse to return home immediately.
602ba5af8055272f9a36e3fe,13,Grandpa was sitting in living room with sister.,Found Grandfather up and about in the living room with the sister.
602ba5af8055272f9a36e3fe,14,Lived for a few more years.,He continued to live for several more years.
6032903277ccb729ab92972d,1,It was a story about a man,The tale revolved around a gentleman
6032903277ccb729ab92972d,2,who after college went to work in a bookstore.,who pursued a career in a bookstore after finishing university.
6032903277ccb729ab92972d,3,"He lived with his sister, grandfather and parents.","He resided with his sister, grandfather, and parents."
6032903277ccb729ab92972d,4,"One weekend when his parents were away,","On a weekend while his parents were out of town,"
6032903277ccb729ab92972d,5,he was working his regular shift at the bookstore,he was fulfilling his usual duties at the bookstore
6032903277ccb729ab92972d,6,when he heard a voice tell him to light a candle,when a mysterious voice instructed him to ignite a candle
6032903277ccb729ab92972d,7,and it would heal his sickely grandfather who was bedridden.,claiming it would cure his ailing grandfather confined to his bed.
6032903277ccb729ab92972d,8,After his shift he left the bookstore,He departed from the bookstore following his work
6032903277ccb729ab92972d,9,and went to the church,and proceeded to the chapel
6032903277ccb729ab92972d,10,where he lit a candle,where he kindled a candle
6032903277ccb729ab92972d,11,and prayed.,and offered a prayer.
6032903277ccb729ab92972d,12,Shortly after he got a phone call from his sister,"Not long after, he received a call from his sister"
6032903277ccb729ab92972d,13,that their grandfather had gotten out of bed,informing him that their grandfather had risen from bed
6032903277ccb729ab92972d,14,and was energetic.,and appeared full of vitality.
6032903277ccb729ab92972d,15,Over the months the grandfather got better,"In the following months, the grandfather's health improved"
6032903277ccb729ab92972d,16,and lived to be over 90 years old before he passed away.,and he reached an age beyond 90 before his demise.
6032903277ccb729ab92972d,17,The man often wonders if his prayer was the cause,The man frequently ponders whether his supplication was the reason
6032903277ccb729ab92972d,18,that healed his grandfather of sickness.,that restored his grandfather from illness.
605273bcd0b9b4510724f3d7,1,"Girl 22 years old,","A 22-year-old female,"
605273bcd0b9b4510724f3d7,2,sibling (one sister),"has one sibling, a sister,"
605273bcd0b9b4510724f3d7,3,"first job was at a bookstore shelving books,","secured her initial employment at a bookstore organizing the shelves,"
605273bcd0b9b4510724f3d7,4,the bookstore was close to a church.,which was situated near a church.
605273bcd0b9b4510724f3d7,5,"Grandpa was poorly and had been bedridden for almost a year,","Her grandfather was in poor health, confined to his bed for nearly twelve months,"
605273bcd0b9b4510724f3d7,6,one day she heard a voice telling her to go and light a candle for her grandpa,when suddenly she perceived a voice instructing her to light a candle for her grandfather
605273bcd0b9b4510724f3d7,7,and this would make him better.,promising that this act would aid in his recovery.
605273bcd0b9b4510724f3d7,8,She was hesitant as she wasn't really religious,"She wavered, given her lack of strong religious convictions,"
605273bcd0b9b4510724f3d7,9,and remembered things her nan said such as prayers without faith are useless.,recalling her grandmother's words that prayers are futile without belief.
605273bcd0b9b4510724f3d7,10,"She ended up going to the church,","Nonetheless, she made her way to the church,"
605273bcd0b9b4510724f3d7,11,"finding a candle,","located a candle,"
605273bcd0b9b4510724f3d7,12,lighting it whilst kneeling at the alter.,and ignited it while bowing at the altar.
605273bcd0b9b4510724f3d7,13,Afterwards she went back to work,She then returned to her job
605273bcd0b9b4510724f3d7,14,but felt a force but no voice telling her to go home.,yet experienced an unspoken urge to return home.
605273bcd0b9b4510724f3d7,15,When she did go home her grandpa was at home with her sister,"Upon her arrival, she found her grandfather at home with her sister,"
605273bcd0b9b4510724f3d7,16,but he was sat up not in bed.,"except he was sitting up, not lying in bed."
605273bcd0b9b4510724f3d7,17,The sister said he had felt a rush of energy,"Her sister mentioned he had experienced a surge of vitality,"
605273bcd0b9b4510724f3d7,18,and was able to stand and walk.,enabling him to stand and ambulate.
605273bcd0b9b4510724f3d7,19,The grandpa got some of his independence back,"The grandfather regained some autonomy,"
605273bcd0b9b4510724f3d7,20,and she often wondered if her prayer at the church has helped.,and she frequently pondered whether her church prayer had been a factor.
605273bcd0b9b4510724f3d7,21,They got to enjoy many more years with him,"They cherished many additional years with him,"
605273bcd0b9b4510724f3d7,22,and he passed a few years later,"and he departed years later,"
605273bcd0b9b4510724f3d7,23,but they were all grateful for the extra time they had with him.,yet they treasured the extended time they spent together.
605ba57d2842d8291b4afd24,1,"The story is about a 22-year-old,","The narrative centers on a young adult of 22 years,"
605ba57d2842d8291b4afd24,2,fresh from college,who had just graduated from university
605ba57d2842d8291b4afd24,3,and was working in the local bookstore.,and was employed at a nearby bookstore.
605ba57d2842d8291b4afd24,4,"She lived with her sister,","Her living situation included her sibling,"
605ba57d2842d8291b4afd24,5,parents,their parents
605ba57d2842d8291b4afd24,6,and sick grandfather.,along with an ailing grandfather.
605ba57d2842d8291b4afd24,7,"One day when she was at work,","On a particular day at her job,"
605ba57d2842d8291b4afd24,8,"busy shelving,","engaged in organizing books,"
605ba57d2842d8291b4afd24,9,"she heard a voice instructing her to go to a church,","a mysterious voice directed her to visit a church,"
605ba57d2842d8291b4afd24,10,light a candle,ignite a candle
605ba57d2842d8291b4afd24,11,and pray for her grandfather.,and offer prayers for her grandparent.
605ba57d2842d8291b4afd24,12,She looked around,She scanned the surroundings
605ba57d2842d8291b4afd24,13,and saw that she was alone in the store,only to realize she was the sole person in the shop
605ba57d2842d8291b4afd24,14,and was shocked.,and felt astonished.
605ba57d2842d8291b4afd24,15,"She was not particularly a religious person,","Being not overly devout herself,"
605ba57d2842d8291b4afd24,16,"so this was a bit strange for her,","this request seemed quite peculiar to her,"
605ba57d2842d8291b4afd24,17,but she eventually went to the church,yet she made her way to the church regardless
605ba57d2842d8291b4afd24,18,and prayed for her grandfather.,and offered a prayer for her grandparent.
605ba57d2842d8291b4afd24,19,"After praying,","Having said her prayers,"
605ba57d2842d8291b4afd24,20,she went back to the store,she returned to the bookstore
605ba57d2842d8291b4afd24,21,"and when she was there,","and upon arriving there,"
605ba57d2842d8291b4afd24,22,had this overwhelming feeling that she needed to go home.,was gripped by an intense urge to return home.
605ba57d2842d8291b4afd24,23,"When she got home,","Upon her arrival at home,"
605ba57d2842d8291b4afd24,24,she found her grandfather sitting,she discovered her grandfather seated
605ba57d2842d8291b4afd24,25,"and her sister told her that he had gotten out of bed on his own,","and her sibling informed her that he had risen from bed by himself,"
605ba57d2842d8291b4afd24,26,which had not happened in months.,an event that hadn't occurred for many months.
605db73fe547ff7c425f59de,1,The story is about a 22 years old young woman,This tale revolves around a young woman of 22 years
605db73fe547ff7c425f59de,2,who live five miles from here.,residing five miles from this location.
605db73fe547ff7c425f59de,3,She had just started working at a bookstore after college,"Recently, she began her employment at a local bookstore post-graduation"
605db73fe547ff7c425f59de,4,and was shelving books at the store,and found herself organizing books within the shop
605db73fe547ff7c425f59de,5,when she heard a voice in here head,when suddenly a voice echoed in her mind
605db73fe547ff7c425f59de,6,telling her to go to a church,urging her to make her way to a nearby church
605db73fe547ff7c425f59de,7,a light a candle,to light a candle there
605db73fe547ff7c425f59de,8,to pray for her grandpa's health.,as a prayer for her grandfather's well-being.
605db73fe547ff7c425f59de,9,Her grandpa and her sister were at home at the time,"At that moment, her grandfather and her sibling were in their residence"
605db73fe547ff7c425f59de,10,and her granpa was bedridden for about a year at that point,with her grandfather having been confined to his bed for a year by then
605db73fe547ff7c425f59de,11,and her sister took care of him,while her sister provided the necessary care for him
605db73fe547ff7c425f59de,12,since he couldn't move around.,due to his inability to ambulate.
